PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;__;2234;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2234      $widget_title = empty($the_title) ? __('Calendar','calendar') : $the_title##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2234&line_end=2234&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;minical;2235;UNKNOWN;not executed;$the_cats;widget_events_calendar ($the_cats);2230;2235      $the_events = minical($the_cats)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2235&line_end=2235&variable_name=minical&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2237;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2237        echo $before_widget##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2237&line_end=2237&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2238;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2238        echo $before_title . $widget_title . $after_title##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2238&line_end=2238&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2239;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2239        echo '<br />'.$the_events##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2239&line_end=2239&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2240;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2240        echo $after_widget##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2240&line_end=2240&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2245;Cross Site Scripting;not executed;;widget_events_calendar_control ();2244;2245      $widget_title = stripslashes(get_option('events_calendar_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2245&line_end=2245&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2245;UNKNOWN;not executed;;widget_events_calendar_control ();2244;2245      $widget_title = stripslashes(get_option('events_calendar_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2245&line_end=2245&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2246;Cross Site Scripting;not executed;;widget_events_calendar_control ();2244;2246      $widget_cats = stripslashes(get_option('events_calendar_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2246&line_end=2246&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2246;UNKNOWN;not executed;;widget_events_calendar_control ();2244;2246      $widget_cats = stripslashes(get_option('events_calendar_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2246&line_end=2246&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;update_option;2248;UNKNOWN;not executed;$_POST;widget_events_calendar_control ($_POST);2244;2248        update_option('events_calendar_widget_title',strip_tags($_POST['events_calendar_widget_title']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2248&line_end=2248&variable_name=update_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strip_tags;2248;UNKNOWN;not executed;$_POST;widget_events_calendar_control ($_POST);2244;2248        update_option('events_calendar_widget_title',strip_tags($_POST['events_calendar_widget_title']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2248&line_end=2248&variable_name=strip_tags&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;update_option;2249;UNKNOWN;not executed;$_POST;widget_events_calendar_control ($_POST);2244;2249        update_option('events_calendar_widget_cats',strip_tags($_POST['events_calendar_widget_cats']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2249&line_end=2249&variable_name=update_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strip_tags;2249;UNKNOWN;not executed;$_POST;widget_events_calendar_control ($_POST);2244;2249        update_option('events_calendar_widget_cats',strip_tags($_POST['events_calendar_widget_cats']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2249&line_end=2249&variable_name=strip_tags&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;2253;UNKNOWN;not executed;;widget_events_calendar_control ();2244;2253         <label for="events_calendar_widget_title"><?php _e('Title','calendar')## ?>:<br />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2253&line_end=2253&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2254;Cross Site Scripting;not executed;;widget_events_calendar_control ();2244;2254         <input class="widefat" type="text" id="events_calendar_widget_title" name="events_calendar_widget_title" value="<?php echo $widget_title## ?>"/></label>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2254&line_end=2254&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;2255;UNKNOWN;not executed;;widget_events_calendar_control ();2244;2255         <label for="events_calendar_widget_cats"><?php _e('Comma separated category id list','calendar')## ?>:<br />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2255&line_end=2255&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2256;Cross Site Scripting;not executed;;widget_events_calendar_control ();2244;2256         <input class="widefat" type="text" id="events_calendar_widget_cats" name="events_calendar_widget_cats" value="<?php echo $widget_cats## ?>"/></label>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2256&line_end=2256&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;function_exists;2268;UNKNOWN;not executed;;widget_init_calendar_today ();2266;2268    if (!function_exists('wp_register_sidebar_widget'));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2268&line_end=2268&variable_name=function_exists&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;wp_register_sidebar_widget;2302;UNKNOWN;not executed;;widget_init_calendar_today ();2266;2302    wp_register_sidebar_widget('todays_events_calendar',__('Today\'s Events','calendar'),'widget_calendar_today',array('description'=>'A list of your events today'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2302&line_end=2302&variable_name=wp_register_sidebar_widget&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2302;Cross Site Scripting;not executed;;widget_init_calendar_today ();2266;2302    wp_register_sidebar_widget('todays_events_calendar',__('Today\'s Events','calendar'),'widget_calendar_today',array('description'=>'A list of your events today'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2302&line_end=2302&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;wp_register_widget_control;2303;UNKNOWN;not executed;;widget_init_calendar_today ();2266;2303    wp_register_widget_control('todays_events_calendar','todays_events_calendar','widget_calendar_today_control')##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2303&line_end=2303&variable_name=wp_register_widget_control&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;extract;2272;UNKNOWN;not executed;$args;widget_calendar_today ($args);2271;2272      extract($args)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2272&line_end=2272&variable_name=extract&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2273;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2273      $the_title = stripslashes(get_option('calendar_today_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2273&line_end=2273&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2273;UNKNOWN;not executed;;widget_calendar_today ();2271;2273      $the_title = stripslashes(get_option('calendar_today_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2273&line_end=2273&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2274;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2274      $the_cats = stripslashes(get_option('calendar_today_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2274&line_end=2274&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2274;UNKNOWN;not executed;;widget_calendar_today ();2271;2274      $the_cats = stripslashes(get_option('calendar_today_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2274&line_end=2274&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2275;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2275      $widget_title = empty($the_title) ? __('Today\'s Events','calendar') : $the_title##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2275&line_end=2275&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;todays_events;2276;UNKNOWN;not executed;$the_cats;widget_calendar_today ($the_cats);2271;2276      $the_events = todays_events($the_cats)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2276&line_end=2276&variable_name=todays_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2278;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2278        echo $before_widget##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2278&line_end=2278&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2279;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2279        echo $before_title . $widget_title . $after_title##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2279&line_end=2279&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2280;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2280        echo $the_events##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2280&line_end=2280&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2281;Cross Site Scripting;not executed;;widget_calendar_today ();2271;2281        echo $after_widget##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2281&line_end=2281&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2286;Cross Site Scripting;not executed;;widget_calendar_today_control ();2285;2286      $widget_title = stripslashes(get_option('calendar_today_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2286&line_end=2286&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2286;UNKNOWN;not executed;;widget_calendar_today_control ();2285;2286      $widget_title = stripslashes(get_option('calendar_today_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2286&line_end=2286&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2287;Cross Site Scripting;not executed;;widget_calendar_today_control ();2285;2287      $widget_cats = stripslashes(get_option('calendar_today_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2287&line_end=2287&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2287;UNKNOWN;not executed;;widget_calendar_today_control ();2285;2287      $widget_cats = stripslashes(get_option('calendar_today_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2287&line_end=2287&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;update_option;2289;UNKNOWN;not executed;$_POST;widget_calendar_today_control ($_POST);2285;2289        update_option('calendar_today_widget_title',strip_tags($_POST['calendar_today_widget_title']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2289&line_end=2289&variable_name=update_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strip_tags;2289;UNKNOWN;not executed;$_POST;widget_calendar_today_control ($_POST);2285;2289        update_option('calendar_today_widget_title',strip_tags($_POST['calendar_today_widget_title']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2289&line_end=2289&variable_name=strip_tags&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;update_option;2290;UNKNOWN;not executed;$_POST;widget_calendar_today_control ($_POST);2285;2290        update_option('calendar_today_widget_cats',strip_tags($_POST['calendar_today_widget_cats']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2290&line_end=2290&variable_name=update_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strip_tags;2290;UNKNOWN;not executed;$_POST;widget_calendar_today_control ($_POST);2285;2290        update_option('calendar_today_widget_cats',strip_tags($_POST['calendar_today_widget_cats']))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2290&line_end=2290&variable_name=strip_tags&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;2294;UNKNOWN;not executed;;widget_calendar_today_control ();2285;2294         <label for="calendar_today_widget_title"><?php _e('Title','calendar')## ?>:<br />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2294&line_end=2294&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2295;Cross Site Scripting;not executed;;widget_calendar_today_control ();2285;2295         <input class="widefat" type="text" id="calendar_today_widget_title" name="calendar_today_widget_title" value="<?php echo $widget_title## ?>"/></label>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2295&line_end=2295&variable_name=echo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;2296;UNKNOWN;not executed;;widget_calendar_today_control ();2285;2296         <label for="calendar_today_widget_cats"><?php _e('Comma separated category id list','calendar')## ?>:<br />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2296&line_end=2296&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;echo;2297;Cross Site Scripting;not executed;;widget_calendar_today_control ();2285;2297         <input class="widefat" type="text" id="calendar_today_widget_cats" name="calendar_today_widget_cats" value="<?php echo $widget_cats## ?>"/></label>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2297&line_end=2297&variable_name=echo&text=File Functions#target_mark
